Uniprot ID	Length
Q8IWN7	2400
Q8IYD2	350
Q8IYR6	380
Q8N1Q8	247
Q8N594	471
Q8NAX2	398
Q8NEE8	873
Q8NEW0	376
Q8TB72	1066
Q8TF42	649
Q8WUJ3	1361
Q8WVN6	248
Q8WXE9	905
Q92619	1136
Q96AQ8	359
Q96GE5	643
Q96HR9	211
Q96J86	154
Q99102	5412
Q99435	816
Q9BR10	227
Q9BUH6	204
Q9BWJ2	59
Q9BXM0	1461
Q9BYP7	1800
Q9BYV2	358
Q9C0C6	399
Q9H0R8	117
Q9H920	327
Q9H9Y4	310
Q9NV56	204
Q9P0I2	261
Q9UBB9	837
Q9UIG8	710
Q9UK00	162
Q9ULJ7	1429
Q9UM19	191
Q9UMX0	589
Q9UPN4	1083
Q9Y227	616
Q9Y4A9	318
Q9Y5A6	473
Q9Y6H5	919
Q9Y6T7	804
A0A087X0K7	114
A0A1W2PS18	150
A6NDL8	312
A6NI72	391
A6NKW6	160
A6NMT0	343
A6PVC2	850
B4DU55	563
O00160	1098
O14975	620
O15438	1527
O43688	288
O60299	673
O75752	331
O95180	2353
O95602	1720
O95716	219
P04350	444
P07196	543
P07359	652
P07737	140
P0CJ79	718
P0DN25	315
P14770	177
P20273	847
P25942	277
P35249	363
P35900	424
P49795	217
P52739	623
P53355	1430
Q01658	176
Q01970	1234
Q05923	314
Q08462	1091
Q12948	553
Q14872	753
Q15973	351
Q16630	551
Q16787	3333
Q5JPH6	523
Q5TGI0	409
Q5U5X8	452
Q5VTT5	1437
Q68DX3	1309
Q6Q759	2223
Q6UX15	382
Q6ZMC9	328
Q7Z2X4	250
Q7Z3C6	839
Q7Z7B7	95
Q86SJ2	522
Q8IWB7	410
Q8IWF9	413
Q8N108	512
Q8N3D4	1523
Q8N945	189
Q8NGG6	310
Q8NGS3	322
Q8NH59	317
Q8WYA1	636
Q92574	1164
Q92791	437
Q92889	916
Q96AG3	418
Q96C12	935
Q96DB9	178
Q96JD6	320
Q96L11	122
Q96P50	834
Q99640	499
Q9BPX3	1015
Q9BQ89	295
Q9BRX2	385
Q9BXU8	183
Q9BY32	194
Q9C0D0	580
Q9H114	145
Q9H7D7	661
Q9HCM2	1894
Q9HDD0	168
Q9NSC2	1324
Q9NUQ7	469
Q9NUU7	478
Q9NXJ5	209
Q9NYV6	651
Q9NZH5	202
Q9P0J1	537
Q9P0K7	980
Q9P0M2	348
Q9P2M7	1203
Q9UBQ6	330
Q9UIW2	1896
Q9UJL9	534
Q9UKM7	699
Q9ULW0	747
Q9Y328	171
Q9Y3R4	380
Q9Y536	164
Q9Y6B7	739
A0A075B6N1	114
A6NC97	362
A8MVW0	826
B2RTY4	2548
E9PRG8	123
O00305	520
O00585	134
O60674	1132
O60896	148
O75934	225
O76094	671
O95045	317
O95248	1868
O95551	362
P00797	406
P02818	100
P06239	509
P0CF74	106
P0DMR1	293
P0DN80	308
P0DP74	79
P10911	925
P13667	645
P16671	472
P17019	563
P23511	347
P26232	953
P32241	457
P32297	505
P47989	1333
P48426	406
P51398	398
P51686	369
P63162	240
Q12767	1356
Q15155	1222
Q495T6	779
Q4VX76	610
Q5H9R7	873
Q5SNV9	1449
Q6P4E1	436
Q6P5X5	105
Q7Z5V6	425
Q7Z6W1	182
Q86SE5	291
Q86SX6	157
Q86TL0	474
Q8IUX1	230
Q8IZD2	1858
Q8N3T6	1108
Q8N488	228
Q8N782	479
Q8N831	410
Q8N8L2	437
Q8N9U0	490
Q8NBJ5	622
Q8ND76	341
Q8NFZ4	835
Q8NGF6	305
Q8TBK2	473
Q8TCC3	161
Q8TCT7	592
Q8TE82	1336
Q8TEQ6	1508
Q8WVI7	109
Q92754	450
Q92871	262
Q96FQ6	103
Q96FZ5	175
Q96G03	612
Q96G79	324
Q96IM9	177
Q96JF0	529
Q96JI7	2443
Q96KT0	104
Q96MT4	127
Q96SL8	496
Q99487	392
Q9BU89	302
Q9BX74	207
Q9BYT5	123
Q9BZJ8	451
Q9H1Q7	454
Q9H3F6	313
Q9H694	974
Q9H977	334
Q9HAV0	340
Q9NVH2	962
Q9NYW7	299
Q9P1A2	415
Q9P1J3	65
Q9UGJ0	569
Q9UHF7	1281
Q9UJU2	399
Q9UJW7	825
Q9UK17	655
Q9UKJ1	303
Q9UQ88	783
Q9Y365	291
Q9Y4E5	1061
A0A0B4J271	114
A0A286YFK9	51
A6NEH8	195
A6NGQ2	149
A6NHN6	443
A6NN06	94
A8MU10	97
B3EWG3	89
C0HM83	58
O15534	1290
O60673	3130
O60732	1142
O75072	461
O75478	443
O94898	1065
O95072	547
O95292	243
O95490	1459
O95744	297
O95793	577
O95948	504
P08243	561
P0CE72	109
P0CI01	402
P11388	1531
P11908	318
P15559	274
P15692	395
P16383	781
P17050	411
P17342	541
P19429	210
P23141	567
P30626	198
P36957	453
P49759	484
P51884	338
P56179	175
P56704	352
P59544	299
P80297	61
P82663	173
Q03393	145
Q13219	1627
Q14692	1282
Q1T7F1	81
Q2TAZ0	1938
Q4G0S4	542
Q5CZA5	627
Q5FYB0	599
Q5GH72	579
Q5T5N4	469
Q5VZL5	1548
Q6AWC8	147
Q6IFN5	339
Q6P435	159
Q6UXK5	716
Q6XR72	485
Q6ZN92	141
Q6ZR03	302
Q6ZVH6	145
Q7L4S7	300
Q7Z5W3	292
Q86VU5	262
Q86VZ4	500
Q86W11	494
Q8IYB0	196
Q8N9G6	341
Q8NFU5	416
Q8NGP2	316
Q8TAV5	145
Q8TDD5	553
Q8WX94	980
Q8WYK2	163
Q8WZA6	343
Q96IK5	515
Q96JP0	617
Q96MM3	310
Q96P68	337
Q99797	713
Q9BSG5	229
Q9BSJ8	1104
Q9GZK6	312
Q9GZL8	116
Q9H1X1	276
Q9H3N1	280
Q9H8V8	135
Q9H910	190
Q9HAA7	133
Q9N2J8	555
Q9NQZ7	604
Q9NY99	539
Q9NYW1	312
Q9UF83	564
Q9UFV3	132
Q9UK39	431
Q9UPA5	3926
Q9Y266	331
Q9Y5E2	793
Q9Y5X2	465
A0A286YF01	96
A0AVI2	2057
A0PJW8	107
A8MVA2	160
O43148	476
O43665	181
O43791	374
O60303	1618
O75144	302
O94874	794
P01037	141
P04141	144
P05771	671
P08758	320
P0C604	315
P0C646	298
P0CG43	387
P0DME0	292
P14778	569
P19883	344
P31271	388
P31371	208
P36954	125
P49895	249
P51878	434
P52655	376
P52657	109
P52797	238
P52888	689
P56537	245
P58335	489
P62633	177
P82932	125
P98177	505
Q00839	825
Q01860	360
Q02086	613
Q07889	1333
Q08378	1498
Q13342	867
Q14511	834
Q14693	890
Q16650	682
Q2MKA7	263
Q4JDL3	420
Q4VC39	106
Q53GQ0	312
Q5BKY9	247
Q5H9B9	411
Q5QGT7	225
Q5T6F0	453
Q5TGY1	634
Q5XPI4	1314
Q63HK5	1081
Q69YN2	538
Q6ISS4	152
Q6NSW5	357
Q6NVV1	102
Q6UWH4	519
Q7L1I2	683
Q7Z465	357
Q86XA0	190
Q86Y34	549
Q8IUE0	185
Q8IX90	412
Q8IZ16	206
Q8IZU9	778
Q8N6K0	151
Q8N6N2	239
Q8NC38	126
Q8ND30	876
Q8NDB6	213
Q8NFR3	76
Q8TDX5	336
Q8WTW4	380
Q92794	2004
Q96K37	410
Q96KX0	146
Q96MX3	618
Q99853	325
Q9BQQ3	440
Q9BSE4	406
Q9GZP0	370
Q9GZU5	476
Q9H560	264
Q9H892	705
Q9H9H5	199
Q9HB96	536
Q9HC97	309
Q9NR31	198
Q9NR90	486
Q9NU22	5596
Q9NZ45	108
Q9NZB2	1118
Q9UBK7	228
Q9Y2I6	1382
Q9Y342	182
Q9Y625	555
Q9Y6C5	1203
Q9Y6X1	66
A0A087WXM9	373
A0A0A6YYG3	113
A0A0A6YYK6	109
A0A0B4J2F0	54
A0A0C4DH33	117
A0A0J9YWD0	10
A0A1B0GW55	424
A0A2R8YFR7	1487
A0AAG2TCG9	196
A6NC42	116
A6NCW0	530
A8MPY1	467
A8MU93	118
C9J6K1	198
D6RBM5	183
O00192	962
O14521	159
O14733	419
O43365	443
O43424	1007
O60431	355
O75223	188
O75264	130
O75380	124
O95147	198
O95409	532
O95661	229
P09693	182
P0CG37	223
P13866	664
P25025	360
P43897	325
P50990	548
P52799	333
P59534	338
P62979	156
P63151	447
P63218	68
P78324	504
P78345	283
Q02556	426
Q0D2I5	559
Q14154	515
Q14527	1009
Q15319	338
Q16082	182
Q16517	81
Q2M5E4	152
Q49A33	203
Q52LG2	175
Q53QV2	105
Q5C9Z4	860
Q5JX71	171
Q5SZL2	805
Q6DWJ6	353
Q6P4D5	195
Q6U736	354
Q6UUV9	634
Q6UWW9	146
Q6UXU6	159
Q6ZMS7	546
Q6ZUT3	714
Q7Z7M8	397
Q86YW0	608
Q8N448	690
Q8N5D0	677
Q8N9R0	145
Q8NC42	400
Q8NFZ0	1043
Q8NGC9	324
Q8TC26	289
Q8TCE9	139
Q8TDS5	384
Q8WUY3	3088
Q8WV16	495
Q8WZA1	660
Q92621	2012
Q969K7	222
Q969Q4	196
Q96IZ2	230
Q96LB4	118
Q96RR4	588
Q96SK3	696
Q9BS26	406
Q9BUJ2	856
Q9BV36	600
Q9BWG6	230
Q9BXJ5	285
Q9HBG4	840
Q9HBK9	375
Q9NWQ8	432
Q9P2B4	639
Q9P2K1	1620
Q9UDW3	170
Q9UHB7	1163
Q9UIS9	605
Q9UKU7	415
Q9Y3B7	192
Q9Y6C9	303
Q9Y6N5	450
A0A024R1R8	64
A0A075B6H8	117
A0A075B6Y3	20
A0AAG2TUQ9	102
A1A5B4	782
A6NJU9	1138
A8MUV8	499
G3V0H7	640
O00299	241
O14633	110
O15232	486
O15370	315
O15516	846
O43281	561
O43320	207
O75558	287
O95759	1140
P01601	117
P07911	640
P0C7X4	201
P0CG38	1075
P0DP72	767
P0DPH8	450
P0DPK4	293
P10253	952
P11021	654
P11049	281
P11487	239
P13611	3396
P14672	509
P16150	400
P17041	273
P20585	1137
P26012	769
P29120	753
P30038	563
P30408	202
P49447	251
P51170	649
P55263	362
P56597	212
P56856	261
P78426	367
P80294	61
P81877	361
P83876	142
Q02325	96
Q09013	629
Q14390	218
Q14833	912
Q15906	364
Q1A5X6	159
Q24JP5	1023
Q2TAA5	492
Q5TCY1	1321
Q68BL8	750
Q6L8G4	156
Q6Q4G3	990
Q6V0I7	4981
Q6ZMJ2	495
Q6ZUJ8	805
Q86T96	592
Q86XD8	727
Q86YJ7	626
Q8IW45	347
Q8IWU2	1503
Q8IZ69	625
Q8N130	599
Q8N428	558
Q8N957	1146
Q8NB15	252
Q8TCB7	284
Q8WUU8	243
Q92623	222
Q96EB1	424
Q96F05	449
Q96P63	405
Q99551	399
Q99653	195
Q99952	460
Q9BPW5	248
Q9BQD7	235
Q9BSL1	405
Q9BT92	498
Q9H0R5	595
Q9H223	541
Q9H422	1215
Q9HBV2	294
Q9NQ75	786
Q9NQH7	507
Q9NRD5	415
Q9NRJ5	637
Q9NVC6	651
Q9NX24	153
Q9NZN8	540
Q9UH62	379
Q9ULL8	1493
Q9UNZ2	370
Q9UPR5	921
Q9Y5W9	270
A0A0A0MS00	114
A0A1B0GVK7	83
A0A1B0GWB2	263
A2IDD5	438
A2RTX5	802
A6NCM1	818
A8MXD5	290
B1AL88	458
C9JPN9	530
O00203	1094
O00590	384
O14994	580
O15118	1278
O15204	470
O60906	423
O75427	683
O75618	318
O95235	890
O95639	269
P00156	380
P06753	285
P0DMV0	189
P11844	174
P15907	406
P16284	738
P22309	533
P31268	230
P33764	101
P36542	298
P36894	532
P46108	304
P53567	150
P55061	237
P55283	916
P56556	128
P62753	249
P62937	165
P78358	180
Q14914	329
Q15438	398
Q16626	185
Q17RP2	521
Q2TB18	679
Q32NB8	556
Q3SYB3	417
Q3V6T2	1871
Q4V321	117
Q5J8X5	152
Q6BAA4	426
Q6FIF0	208
Q6IEZ7	315
Q6P4I2	378
Q6RFH8	374
Q6UVM3	1135
Q6ZN57	461
Q6ZNQ3	347
Q6ZQN7	724
Q6ZV65	393
Q7Z3S9	236
Q7Z5A9	133
Q7Z7B1	504
Q86XI2	1143
Q8IUC0	172
Q8IVB4	645
Q8IW52	837
Q8IWB9	1127
Q8IYE1	715
Q8N2F6	343
Q8N323	547
Q8N357	371
Q8N4P2	665
Q8NBQ5	300
Q8NCK7	471
Q8TBZ3	569
Q8TC84	345
Q8WWY7	111
Q92664	365
Q92673	2214
Q92784	378
Q96CT2	875
Q96DT7	871
Q96EY7	689
Q96F46	866
Q96KG7	1140
Q96LA9	322
Q96MP5	696
Q96PD7	388
Q96RK4	519
Q9BVG3	475
Q9BVG9	487
Q9H410	356
Q9H963	129
Q9HA82	394
Q9HD42	196
Q9NP98	299
Q9NW75	528
Q9NWK9	470
Q9UI38	385
Q9ULD4	1205
Q9UQL6	1122
A0A075B6U7	21
A0A075B6Z0	21
A0A0A6YYG2	114
A0A0C4DH39	117
A0A1B0GVZ6	204
A0A1W2PQL4	384
A1L390	1219
A6NJG2	315
A8MTT3	80
D3DTV9	90
H3BSY2	632
O00634	580
O14514	1584
O14617	1153
O14908	333
O15432	143
O43294	461
O60518	1105
O75022	631
O75200	414
O75340	191
O75400	957
P01042	644
P03897	115
P04406	335
P07093	398
P07099	455
P0C7I6	297
P12830	882
P21506	573
P28288	659
P43363	369
P49746	956
P55060	971
P63279	158
P86452	979
Q05952	138
Q12768	1159
Q12929	822
Q13243	272
Q13258	359
Q13507	921
Q14494	772
Q15386	1083
Q16540	153
Q2Y0W8	1093
Q3LI72	72
Q53TS8	1820
Q5H9I0	405
Q5TYW2	823
Q5VUJ9	269
Q6IQ26	1287
Q6MZW2	842
Q6NUN0	579
Q6NW29	188
Q6UW63	502
Q6UWY5	402
Q6UXC1	1216
Q6XUX3	929
Q6ZU35	1233
Q6ZW13	317
Q86Y26	1132
Q8IUE6	130
Q8IWT1	228
Q8IYT1	594
Q8N159	534
Q8N7C3	437
Q8N8V8	129
Q8NBX0	429
Q8NC06	268
Q8NCL8	245
Q8TF32	576
Q8WWX0	329
Q969W3	186
Q96D59	192
Q96I24	572
Q96KN7	1286
Q96NZ8	548
Q99732	161
Q9BQY4	288
Q9BSW7	474
Q9BWW9	433
Q9BY50	192
Q9BZJ3	242
Q9H0H5	632
Q9H1C0	372
Q9H2S9	585
Q9H478	68
Q9H497	397
Q9HA72	323
Q9HCP6	504
Q9NWM8	211
Q9NYB0	399
Q9NZQ8	1165
Q9UBL6	633
Q9UPS8	1710
Q9Y2W1	955
Q9Y2Y0	163
Q9Y345	797
Q9Y6N8	788
A0A087WYE8	117
A0A0K0K1A5	114
A0A191URJ7	360
A5PLK6	1076
A6NFD8	242
A7MCY6	615
A8K2U0	1454
C9J3I9	81
F8WCM5	200
O60548	495
O60909	372
O76071	339
O94830	711
O95365	584
O95867	125
P00387	301
P02042	147
P0C5K6	33
P0C623	314
P0C7T5	689
P0DN77	364
P11171	864
P16104	143
P22532	72
P22607	806
P30291	646
P41439	245
P59901	499
P62140	327
P69892	147
P79483	266
Q01362	244
Q03395	351
Q0VDI3	215
Q12986	1120
Q14332	565
Q15195	96
Q15291	538
Q16572	532
Q16635	262
Q16658	493
Q1XH10	908
Q3KQV9	507
Q3LXA3	575
Q49AN0	593
Q4VNC0	1218
Q5T0N1	1121
Q5VTU8	51
Q7Z3T1	314
Q86SG3	579
Q86SQ7	713
Q86UW9	622
Q86VV8	2226
Q8IVF2	5795
Q8IWW6	846
Q8IX07	1006
Q8IYI0	205
Q8IYW2	2715
Q8N386	305
Q8N5G2	664
Q8NEC5	780
Q8NGN1	323
Q8NH73	311
Q8TBE0	780
Q8WV28	456
Q8WWK9	683
Q8WXG1	361
Q8WYA6	563
Q92599	483
Q969V3	563
Q96AD5	504
Q96EP1	664
Q96KF2	57
Q96N46	770
Q96PE1	1338
Q96RU8	372
Q99946	306
Q9BY27	220
Q9BZD4	464
Q9BZK3	213
Q9GZP7	353
Q9H2W1	248
Q9H310	458
Q9H6J7	331
Q9HCK4	1378
Q9NPF7	189
Q9NQL9	472
Q9NV64	488
Q9UHW9	1150
Q9UI17	866
Q9UKK9	219
Q9UMS0	254
Q9Y2D5	1103
Q9Y2W7	256
Q9Y3Q3	217
Q9Y496	699
Q9Y4J8	743
Q9Y597	815
Q9Y5B6	917
Q9Y5F6	944
A0A1B0GTR3	108
A0A7L8Y648	51
A0PJK1	596
A4D250	179
A6NI86	522
A6NKB5	2137
A6NMX2	242
O43504	91
O43559	492
O75121	409
O75563	359
O75610	366
O75807	674
O95104	1147
O95865	285
P03928	68
P05108	521
P08912	532
P0C2S0	81
P0DUD1	265
P11686	197
P11831	508
P18564	788
P19224	532
P20333	461
P20851	252
P22557	587
P33897	745
P37840	140
P43359	124
P48741	367
P51159	221
P51688	502
P53672	197
P57679	992
P60412	298
Q03938	601
Q07065	602
Q13491	265
Q14141	434
Q14CS0	331
Q15582	683
Q2M1Z3	1444
Q2TAL6	325
Q2VPA4	569
Q4G0Z9	681
Q58EX2	2172
Q5CZ79	823
Q5MJ68	274
Q5VSL9	837
Q5XKR4	325
Q658K8	133
Q68CQ1	1323
Q69YL0	99
Q6P087	351
Q6P9G9	518
Q6SJ96	343
Q6ZMT4	941
Q6ZRV2	1179
Q6ZTU2	488
Q6ZU80	1094
Q7L2J0	689
Q7Z6B7	1085
Q86YE8	665
Q8IUC1	163
Q8IVN3	82
Q8IYB3	904
Q8IYF1	753
Q8IZJ4	473
Q8NBJ4	401
Q8NFT8	737
Q8TAA1	199
Q8TB45	409
Q8TB92	370
Q8TDC3	778
Q8WVV9	542
Q92481	460
Q92561	330
Q92583	94
Q96A61	297
Q96B26	276
Q96FX2	82
Q96SI1	283
Q99965	735
Q9BRR0	538
Q9BYT3	514
Q9H0M5	742
Q9H2H8	161
Q9H3S1	761
Q9NP97	96
Q9NUE0	388
Q9NYZ4	499
Q9UFB7	747
Q9UJC5	107
Q9UKT5	387
Q9UNN4	478
Q9UPS6	1966
Q9Y221	180
Q9Y3D9	190
Q9Y5R4	338
A0A075B6Q5	118
A0A0B4J1Z2	117
A0A1B0GX56	115
A0AAG2SYH1	429
A1A519	330
A1L020	520
A2RU67	622
A4D1T9	235
A6NCK2	446
A6NHG4	134
A8MTQ0	251
B2RBV5	119
M0QZC1	329
O00408	941
O00512	1426
O14684	152
O14776	1098
O60831	178
O75900	390
O95271	1327
O95390	407
O95918	312
P01570	189
P09622	509
P11441	157
P15086	417
P20853	494
P24046	479
P29317	976
P29475	1434
P40121	348
P46095	362
P46109	303
P47887	323
P51397	102
P53350	603
P56937	341
P60329	112
P60371	365
P61020	215
P62829	140
P98160	4391
Q01959	620
Q02224	2701
Q04828	323
Q06141	175
Q06278	1338
Q06787	632
Q07157	1748
Q12996	717
Q13480	694
Q14240	407
Q14524	2016
Q14849	445
Q494U1	611
Q496F6	205
Q53GG5	364
Q5HYK3	327
Q5T5A4	169
Q6ZUU3	175
Q7L1T6	521
Q7L985	606
Q8IUB5	93
Q8N5A5	531
Q8N7C0	313
Q8N7E2	425
Q8N8B7	351
Q8N9W8	422
Q8NE86	351
Q8NFI4	369
Q8TD43	1214
Q8TED0	518
Q92737	203
Q96BM1	317
Q96CD2	204
Q96E93	195
Q96HA8	205
Q96M53	351
Q96RY5	1269
Q99626	313
Q9BQR3	290
Q9BX95	441
Q9BXS4	323
Q9H321	246
Q9H4H8	585
Q9H553	416
Q9H6D3	395
Q9H7M9	311
Q9H9A5	744
Q9NV96	361
Q9UBC7	116
Q9UBI1	195
Q9UKF2	790
Q9UM11	496
Q9UM54	1294
Q9Y3C0	194
Q9Y3L5	183
Q9Y5I2	948
Q9Y5Z4	205
Q9Y6A5	838
A0A075B6T8	112
A0A0B4J1V6	119
A0A0C4DH63	20
A0A0J9YX35	117
A0AAG2UXZ5	1516
A2A288	527
A5A3E0	1075
A6NFE2	343
A6NMK8	535
A7E2Y1	1983
A8MRT5	1133
B5MCN3	397
H3BQW9	127
O00462	879
O15243	131
O43379	1518
O43677	76
O60343	1298
O95573	720
O95672	775
P02751	2477
P07998	156
P0CG40	484
P0DV79	352
P15313	513
P17544	483
P26378	385
P27695	318
P31260	410
P47985	274
P51668	147
P53778	367
P60321	138
P60983	142
Q01344	420
Q08174	1060
Q13070	117
Q13685	434
Q13790	326
Q14156	821
Q15751	4861
Q16401	504
Q16589	344
Q3KRA6	126
Q3LI62	44
Q460N5	1801
Q5T681	223
Q5VWQ0	802
Q5XG92	561
Q6IV72	752
Q6PID8	442
Q6UWH6	196
Q6UXZ3	194
Q6VB84	417
Q6W3E5	623
Q7Z4P5	450
Q86XI8	627
Q8IV50	215
Q8IWQ3	736
Q8IY47	623
Q8IZF4	528
Q8IZW8	715
Q8N3G9	435
Q8NA29	543
Q8NFH5	326
Q8NI08	942
Q92556	727
Q92626	1479
Q96AC6	838
Q96GN5	454
Q96IJ6	420
Q96KS9	214
Q96L33	236
Q96RD1	312
Q96T66	252
Q99878	128
Q9BQ24	234
Q9BXF6	653
Q9BY84	665
Q9C002	83
Q9H1E5	349
Q9H342	316
Q9H503	90
Q9H5Z6	455
Q9H607	264
Q9H6Y7	350
Q9H900	591
Q9NPF8	381
Q9NRR4	1374
Q9P1Q5	309
Q9P258	522
Q9P2J8	865
Q9P2N2	729
Q9UBU9	619
Q9UG01	1749
Q9UGI0	708
Q9UHX3	823
Q9UKW6	265
Q9Y2D0	317
Q9Y585	309
A0A075B6R2	117
A0A0J9YXA8	15
A0A455ZAR2	87
A0AAG2UUX9	745
A1L4H1	1573
A6NCI5	91
A6NEL3	165
B5MD39	225
O14543	225
O15296	676
O60888	179
O75319	330
O75364	302
O75600	419
O75679	317
O75923	2080
O95139	128
O95389	354
O95498	520
P01602	117
P01615	120
P04626	1255
P07766	207
P16662	529
P17936	291
P20020	1220
P23471	2315
P30154	601
P36578	427
P41586	468
P46695	156
P48145	328
P55211	416
P60602	79
P61086	200
P84077	181
P98169	803
Q07654	80
Q09FC8	603
Q12870	199
Q13435	895
Q13444	863
Q13519	176
Q14201	252
Q15771	203
Q2WGJ8	235
Q3KNW1	292
Q3L8U1	2897
Q495Y7	208
Q4V328	841
Q5SNT2	666
Q5SXM8	178
Q5SY16	702
Q5VVJ2	828
Q5VX52	459
Q6P2H8	277
Q6PIF2	218
Q6UDR6	99
Q6UWK7	81
Q6ZSU1	146
Q6ZW31	735
Q70EK8	1073
Q7L014	1031
Q7Z569	592
Q86UU0	1499
Q86YD5	345
Q8IVG5	1584
Q8IVL8	374
Q8N6Y0	703
Q8NDA8	1641
Q8NGK1	321
Q8TAU3	575
Q8TCY5	172
Q8TD16	824
Q8TD46	348
Q8TEK3	1537
Q8WUG5	649
Q8WYL5	1049
Q92624	585
Q92630	601
Q92796	817
Q92835	1189
Q96BQ5	260
Q96KN9	370
Q96ND8	569
Q96P31	734
Q9BU68	103
Q9BYR4	195
Q9BZL3	60
Q9H2K2	1166
Q9H6T0	727
Q9H902	201
Q9NP55	256
Q9NP95	211
Q9NSY2	213
Q9NU63	452
Q9P2U8	582
Q9UJ68	235
Q9Y5X0	201
Q9Y6R6	833
A0A075B6I0	122
A0A0G2JMM0	328
A0A1B0GW54	56
A0AAG2TWV3	131
A1L188	74
A5D8V6	355
A6NK44	160
A6NMZ2	147
E7EW31	1015
O00255	610
O60664	434
O60840	1977
O75365	173
O95125	648
O95273	360
P00736	705
P05113	134
P06340	250
P0DKX4	95
P0DP03	117
P20226	339
P20618	241
P23142	703
P23396	243
P23560	247
P25090	351
P25815	95
P35610	550
P38919	411
P39059	1388
P48507	274
P55327	224
P61024	79
P61026	200
P61278	116
Q09161	790
Q13569	410
Q13972	1273
Q14019	142
Q14532	448
Q15113	449
Q15459	793
Q15738	373
Q15846	466
Q16623	288
Q32M84	506
Q32P28	736
Q4ZJI4	515
Q5K131	121
Q5VUA4	2279
Q66K14	1250
Q6NXT1	300
Q6PCD5	774
Q6PEW1	402
Q6UXG2	1013
Q6V0L0	522
Q71H61	639
Q7M4L6	423
Q7Z5D8	188
Q86UY5	434
Q86VH5	581
Q8IVV2	2067
Q8IWX8	916
Q8N628	320
Q8N7Z2	668
Q8NDX1	1056
Q8NE35	698
Q8NGQ3	325
Q8NH95	151
Q8NHM5	1336
Q8TAQ9	357
Q8WTU0	396
Q8WV41	574
Q92837	279
Q969U7	264
Q96A84	441
Q96BQ3	446
Q96C36	320
Q96I25	401
Q96JS3	809
Q96MS3	346
Q99935	248
Q9BUF7	120
Q9BWF2	469
Q9H0U9	437
Q9H633	154
Q9H7L9	328
Q9H7T9	357
Q9HB55	503
Q9NQS1	362
Q9NRY7	297
Q9NU02	776
Q9NV31	184
Q9NZR1	351
Q9P2B7	532
Q9UF33	1036
Q9UJ14	662
Q9ULZ0	124
Q9Y467	1007
Q9Y6M5	507
A0A1B0GUT2	108
A0A1W2PPD8	638
A0A8Q3SIZ7	47
A0PJW6	202
A4D0V7	1026
A8MWD9	76
I6L899	631
O00241	398
O00461	696
O00483	81
O14607	1347
O15457	936
O43167	697
O43323	396
O43570	354
O43818	475
O60403	315
O60443	496
O60890	802
O75170	966
O75419	566
O75829	334
O95393	424
O96005	669
P00505	430
P04899	355
P0DW11	198
P11678	715
P14653	301
P16260	332
P17948	1338
P18505	474
P19878	526
P25325	297
P34995	402
P35367	487
P42679	507
P48723	471
P51679	360
P51857	326
P61568	191
P82664	201
Q02535	119
Q14197	206
Q16661	112
Q2I0M5	234
Q2TAP0	167
Q3ZM63	59
Q496J9	727
Q4ADV7	1423
Q4VNC1	1196
Q5HYK7	790
Q5T619	568
Q6IPX1	549
Q6KF10	455
Q6PII3	467
Q6ZVM7	507
Q7L0J3	742
Q7Z4H9	259
Q7Z6B0	441
Q7Z6J2	395
Q8IUQ0	354
Q8IWU4	369
Q8NDX9	201
Q8NGC7	330
Q8TCE6	357
Q8WVC6	231
Q92567	244
Q92769	488
Q92793	2442
Q92914	225
Q92952	543
Q96BJ8	720
Q96BR6	464
Q96C01	138
Q96CB8	462
Q9BWV2	254
Q9BZ19	345
Q9BZA5	131
Q9GZN8	174
Q9H2G2	1235
Q9H3H1	467
Q9H939	334
Q9HBL8	299
Q9HBU9	364
Q9HCG1	818
Q9NPE2	291
Q9NQT8	1826
Q9NRZ5	378
Q9NS37	354
Q9NSD5	602
Q9NVA1	299
Q9NZH8	169
Q9P232	1028
Q9UJW3	386
Q9UP38	647
Q9Y265	456
Q9Y2X9	895
Q9Y4W2	734
Q9Y6U3	715
A0A075B6I1	120
A0A075B6W8	21
A0A075B6X7	20
A0A0C4DH35	117
A0A0K2S4Q6	201
A0A1B0GV03	622
A4D126	451
A4D2G3	310
B7ZBB8	358
B7ZC32	967
D6R9N7	530
O14626	319
O14683	189
O43447	177
O75376	2440
O95229	277
O95859	305
P04279	462
P05129	697
P06870	262
P07316	175
P0C7U1	165
P0C7V6	817
P0CW24	399
P11086	282
P17706	415
P19957	117
P24347	488
P24593	272
P28845	292
P31153	395
P43351	418
P43403	619
P52741	427
P52757	468
P52948	1817
P58304	361
P61962	342
P86790	482
P98171	946
Q02246	1040
Q06481	763
Q08257	329
Q13733	1029
Q14162	830
Q15475	284
Q16222	522
Q16676	465
Q3SY00	556
Q4ZG55	1949
Q5QP82	559
Q5T7P3	118
Q5VU43	2346
Q6IA86	826
Q6IAA8	161
Q6ICG8	309
Q6IEG0	339
Q6MZM0	1159
Q6P589	184
Q6PI48	645
Q71RC9	77
Q86X67	352
Q8IUC3	87
Q8IVT5	923
Q8IWE5	1019
Q8IWK6	1321
Q8IYX1	336
Q8N612	972
Q8NGG5	319
Q8NGG7	326
Q8NGQ4	319
Q8NH16	312
Q8NHC6	325
Q8WV44	630
Q8WWA0	313
Q8WZ74	1663
Q92570	626
Q96N95	335
Q96PH6	123
