gene_id	gene_name	uniprot_id	length	Hk
ENSG00000035720	STAP1	Q9ULZ2	295	0
ENSG00000008226	DLEC1	Q9Y238	1755	0
ENSG00000175040	CHST2	Q9Y4C5	530	0
ENSG00000250782	TAF11L14	A0A1W2PPL8	197	0
ENSG00000214193	SH3D21	A4FU49	640	0
ENSG00000157890	MEGF11	A6BM72	1044	0
ENSG00000188573	FBLL1	A6NHQ2	334	0
ENSG00000189227	C15orf61	A6NNL5	157	0
ENSG00000105668	UPK1A	O00322	258	0
ENSG00000101350	KIF3B	O15066	747	0
ENSG00000105996	HOXA2	O43364	376	0
ENSG00000143155	TIPRL	O75663	272	0
ENSG00000114638	UPK1B	O75841	260	0
ENSG00000118137	APOA1	P02647	267	0
ENSG00000251503	NPS	P0C0P6	89	0
ENSG00000168539	CHRM1	P11229	460	0
ENSG00000227471	AKR1B1	P15121	316	0
ENSG00000164171	ITGA2	P17301	1181	0
ENSG00000085998	OMG	P23515	440	0
ENSG00000131446	MGAT1	P26572	445	0
ENSG00000142892	GK	P32189	559	0
ENSG00000151577	DRD3	P35462	400	0
ENSG00000077943	ITGA8	P53708	1063	0
ENSG00000100979	PLTP	P55058	493	0
ENSG00000129514	FOXA1	P55317	472	0
ENSG00000183145	RIPPLY3	P57055	190	0
ENSG00000170615	SLC26A5	P58743	744	0
ENSG00000182872	RBM10	P98175	930	0
ENSG00000122786	CALD1	Q05682	793	0
ENSG00000186951	PPARA	Q07869	468	0
ENSG00000006071	ABCC8	Q09428	1581	0
ENSG00000138670	RASGEF1B	Q0VAM2	473	0
ENSG00000007306	CEACAM7	Q14002	265	0
ENSG00000176771	CKAP5	Q14008	2032	1
ENSG00000261236	BOP1	Q14137	746	0
ENSG00000132589	FLOT2	Q14254	428	1
ENSG00000107104	KANK1	Q14678	1352	0
ENSG00000008441	NFIX	Q14938	502	0
ENSG00000075914	EXOSC7	Q15024	291	0
ENSG00000155463	OXA1L	Q15070	435	0
ENSG00000135333	EPHA7	Q15375	998	0
ENSG00000166135	HIF1A	Q16665	826	0
ENSG00000148154	UGCG	Q16739	394	0
ENSG00000170222	ADPRM	Q3LIE5	342	0
ENSG00000196440	ARMCX4	Q5H9R4	2290	0
ENSG00000187642	PERM1	Q5SV97	790	0
ENSG00000215915	ATAD3C	Q5T2N8	411	0
ENSG00000279804	PRAMEF18	Q5VWM3	479	0
ENSG00000144228	SPOPL	Q6IQ16	392	0
ENSG00000165275	TRMT10B	Q6PF06	316	0
ENSG00000198062	POTEH	Q6S545	545	0
ENSG00000188549	CCDC9B	Q6ZUT6	534	0
ENSG00000198092	TMPRSS11F	Q6ZWK6	438	0
ENSG00000188467	SLC24A5	Q71RS6	500	0
ENSG00000270181	BIVM	Q86UB2	503	0
ENSG00000149781	FERMT3	Q86UX7	667	0
ENSG00000163395	IGFN1	Q86VF2	1251	0
ENSG00000131873	CHSY1	Q86X52	802	0
ENSG00000186908	ZDHHC17	Q8IUH5	632	0
ENSG00000242019	KIR3DL3	Q8N743	410	0
ENSG00000177212	OR2T33	Q8NG76	320	0
ENSG00000176294	OR4N2	Q8NGD1	307	0
ENSG00000171459	OR1L6	Q8NGR2	347	0
ENSG00000066455	GOLGA5	Q8TBA6	731	1
ENSG00000167769	ACER1	Q8TDN7	264	0
ENSG00000134256	CD101	Q93033	1021	0
ENSG00000184792	OSBP2	Q969R2	916	0
ENSG00000178999	AURKB	Q96GD4	344	0
ENSG00000156050	FAM161B	Q96MY7	647	0
ENSG00000166006	KCNC2	Q96PR1	638	0
ENSG00000198445	CCT8L2	Q96SF2	557	0
ENSG00000196199	MPHOSPH8	Q99549	860	1
ENSG00000188338	SLC38A3	Q99624	504	0
ENSG00000171119	NRTN	Q99748	197	0
ENSG00000161551	ZNF577	Q9BSK1	485	0
ENSG00000170779	CDCA4	Q9BXL8	241	0
ENSG00000174123	TLR10	Q9BXR5	811	0
ENSG00000170270	GON7	Q9BXV9	100	0
ENSG00000125779	PANK2	Q9BZ23	570	0
ENSG00000079156	OSBPL6	Q9BZF3	934	0
ENSG00000049768	FOXP3	Q9BZS1	431	0
ENSG00000163577	EIF5A2	Q9GZV4	153	0
ENSG00000142794	NBPF3	Q9H094	633	0
ENSG00000185900	POMK	Q9H5K3	350	0
ENSG00000101049	SGK2	Q9HBY8	367	0
ENSG00000118518	RNF146	Q9NTX7	359	0
ENSG00000198001	IRAK4	Q9NWZ3	460	0
ENSG00000145723	GIN1	Q9NXP7	522	0
ENSG00000179761	PIPOX	Q9P0Z9	390	0
ENSG00000109832	DDX25	Q9UHL0	483	0
ENSG00000124357	NAGK	Q9UJ70	344	0
ENSG00000232119	MCTS1	Q9ULC4	181	1
ENSG00000167978	SRRM2	Q9UQ35	2752	1
ENSG00000090263	MRPS33	Q9Y291	106	0
ENSG00000120675	DNAJC15	Q9Y5T4	150	0
ENSG00000156076	WIF1	Q9Y5W5	379	0
ENSG00000271824	SMIM32	A0A1B0GUA5	103	0
ENSG00000236383	CCDC200	A0A1B0GVQ3	168	0
ENSG00000286175	FAM246B	A0A494C0N9	232	0
ENSG00000205143	ARID3C	A6NKF2	412	0
ENSG00000189348	FAM90A27P	A6NNH2	459	0
ENSG00000163046	ANKRD30BL	A7E2S9	258	0
ENSG00000273136	NBPF26	B4DH59	902	0
ENSG00000249811	USP17L21	D6R901	530	0
ENSG00000279170	TSTD3	H0UI37	97	0
ENSG00000214414	TRIM77	I1YAP6	450	0
ENSG00000145284	SCD	O00767	359	0
ENSG00000198707	CEP290	O15078	2479	0
ENSG00000203985	RAD1	O60671	282	0
ENSG00000239642	KIN	O60870	393	0
ENSG00000077800	FKBP6	O75344	327	0
ENSG00000124787	RPP40	O75818	363	0
ENSG00000105088	OLFM2	O95897	454	0
ENSG00000177047	IFNW1	P05000	195	0
ENSG00000175449	FES	P07332	822	0
ENSG00000116717	GADD45A	P24522	165	0
ENSG00000002549	LAP3	P28838	519	0
ENSG00000081148	MPG	P29372	298	0
ENSG00000066056	TIE1	P35590	1138	0
ENSG00000147883	CDKN2B	P42772	138	0
ENSG00000077549	CAPZB	P47756	272	0
ENSG00000136999	CCN3	P48745	357	0
ENSG00000080815	PSEN1	P49768	467	0
ENSG00000184445	KNTC1	P50748	2209	0
ENSG00000156103	MMP16	P51512	607	0
ENSG00000179934	CCR8	P51685	355	0
ENSG00000205445	KRTAP10-2	P60368	255	0
ENSG00000205542	TMSB4X	P62328	44	1
ENSG00000108797	CNTNAP1	P78357	1384	0
ENSG00000059758	CDK17	Q00537	523	0
ENSG00000011422	PLAUR	Q03405	335	0
ENSG00000183747	ACSM2A	Q08AH3	577	0
ENSG00000254415	SIGLEC14	Q08ET2	396	0
ENSG00000110080	ST3GAL4	Q11206	333	0
ENSG00000145349	CAMK2D	Q13557	499	0
ENSG00000115234	SNX1	Q13596	522	1
ENSG00000102871	TRADD	Q15628	312	0
ENSG00000164129	NPY5R	Q15761	445	0
ENSG00000153207	CTF1	Q16619	201	0
ENSG00000174938	SEZ6	Q53EL9	994	0
ENSG00000168724	DNAJC21	Q5F1R6	531	0
ENSG00000253598	SLC10A5	Q5PT55	438	0
ENSG00000137145	DENND4C	Q5VZ89	1909	0
ENSG00000248905	FMN1	Q68DA7	1419	0
ENSG00000162929	SANBR	Q6NSI8	718	0
ENSG00000144199	FAHD2B	Q6P2I3	314	0
ENSG00000001461	NIPAL3	Q6P499	406	0
ENSG00000091542	ALKBH5	Q6P6C2	394	1
ENSG00000188771	PLET1	Q6UQ28	207	0
ENSG00000187546	AGMO	Q6ZNB7	445	0
ENSG00000154783	FGD5	Q6ZNL6	1462	0
ENSG00000187905	LRRC74B	Q6ZQY2	392	0
ENSG00000260428	SCX	Q7RTU7	201	0
ENSG00000167491	GATAD2A	Q86YP4	633	0
ENSG00000155749	LACC1	Q8IV20	430	0
ENSG00000239998	LILRA2	Q8N149	483	0
ENSG00000185112	FAM43A	Q8N2R8	423	0
ENSG00000181577	LINC03040	Q8N319	242	0
ENSG00000154743	TSEN2	Q8NCE0	465	0
ENSG00000134283	PPHLN1	Q8NEY8	458	0
ENSG00000169436	COL22A1	Q8NFW1	1626	0
ENSG00000255012	OR5M1	Q8NGP8	315	0
ENSG00000143207	COP1	Q8NHY2	731	0
ENSG00000146411	SLC2A12	Q8TD20	617	0
ENSG00000164591	MYOZ3	Q8TDC0	251	0
ENSG00000161558	TMEM143	Q96AN5	459	0
ENSG00000186635	ARAP1	Q96P48	1450	0
ENSG00000134020	PEBP4	Q96S96	227	0
ENSG00000204842	ATXN2	Q99700	1313	0
ENSG00000149658	YTHDF1	Q9BYJ9	559	1
ENSG00000089597	GAN	Q9H2C0	597	0
ENSG00000198522	GPN1	Q9HCN4	374	0
ENSG00000178257	PRM3	Q9NNZ6	103	0
ENSG00000111911	HINT3	Q9NQE9	182	1
ENSG00000126856	PRDM7	Q9NQW5	492	0
ENSG00000196923	PDLIM7	Q9NR12	457	0
ENSG00000167346	MMP26	Q9NRE1	261	0
ENSG00000143499	SMYD2	Q9NRG4	433	0
ENSG00000250821	EXOC1	Q9NV70	894	0
ENSG00000108439	PNPO	Q9NVS9	261	0
ENSG00000013016	EHD3	Q9NZN3	535	0
ENSG00000133107	TRPC4	Q9UBN4	977	0
ENSG00000137414	FAM8A1	Q9UBU6	413	1
ENSG00000185787	MORF4L1	Q9UBU8	362	1
ENSG00000167384	ZNF180	Q9UJW8	692	0
ENSG00000137310	TCF19	Q9Y242	345	0
ENSG00000196655	TRAPPC4	Q9Y296	219	0
ENSG00000061676	NCKAP1	Q9Y2A7	1128	0
ENSG00000166925	TSC22D4	Q9Y3Q8	395	1
ENSG00000120210	INSL6	Q9Y581	213	0
ENSG00000282419	TEX13D	A0A0J9YY54	714	0
ENSG00000230358	SPDYE21	A0A494C086	402	0
ENSG00000283297	TEX52	A6NCN8	305	0
ENSG00000233436	BTBD18	B2RXH4	712	0
ENSG00000262484	CCER2	I3L3R5	266	0
ENSG00000146232	NFKBIE	O00221	500	0
ENSG00000100462	PRMT5	O14744	637	0
ENSG00000119682	AREL1	O15033	823	0
ENSG00000170836	PPM1D	O15297	605	0
ENSG00000133858	ZFC3H1	O60293	1989	0
ENSG00000253159	PCDHGA12	O60330	932	0
ENSG00000069431	ABCC9	O60706	1549	0
ENSG00000135407	AVIL	O75366	819	0
ENSG00000172765	TMCC1	O94876	653	0
ENSG00000164828	SUN1	O94901	785	0
ENSG00000104660	LEPROTL1	O95214	131	0
ENSG00000157578	LCA5L	O95447	670	0
ENSG00000159261	CLDN14	O95500	239	0
ENSG00000213931	HBE1	P02100	147	0
ENSG00000135409	AMH	P03971	560	0
ENSG00000125817	CENPB	P07199	599	1
ENSG00000166796	LDHC	P07864	332	0
ENSG00000255071	SAA2	P0DJI9	122	0
ENSG00000255378	PRR23D2	P0DMB1	279	0
ENSG00000171951	SCG2	P13521	617	0
ENSG00000130522	JUND	P17535	347	0
ENSG00000178772	CPN2	P22792	545	0
ENSG00000198821	CD24	P25063	80	0
ENSG00000090013	BLVRB	P30043	206	0
ENSG00000169508	GPR183	P32249	361	0
ENSG00000182179	UBA7	P41226	1012	0
ENSG00000171843	MLLT3	P42568	568	0
ENSG00000213401	MAGEA12	P43365	314	0
ENSG00000143390	RFX5	P48382	616	0
ENSG00000099341	PSMD8	P48556	350	1
ENSG00000163655	GMPS	P49915	693	0
ENSG00000138823	MTTP	P55157	894	0
ENSG00000188779	SKOR1	P84550	965	0
ENSG00000253117	OC90	Q02509	477	0
ENSG00000104805	NUCB1	Q02818	461	0
ENSG00000152377	SPOCK1	Q08629	439	0
ENSG00000141542	RAB40B	Q12829	278	0
ENSG00000125255	SLC10A2	Q12908	348	0
ENSG00000163629	PTPN13	Q12923	2485	0
ENSG00000122565	CBX3	Q13185	183	1
ENSG00000138722	MMRN1	Q13201	1228	0
ENSG00000124535	WRN	Q14191	1432	0
ENSG00000148843	PDCD11	Q14690	1871	0
ENSG00000184209	SNRNP35	Q16560	246	1
ENSG00000174177	CTU2	Q2VPK5	515	0
ENSG00000184911	DMRTC1B	Q5HYR2	192	0
ENSG00000137343	ATAT1	Q5SQI0	421	0
ENSG00000165338	HECTD2	Q5U5R9	776	0
ENSG00000148483	TMEM236	Q5W0B7	351	0
ENSG00000183077	AFMID	Q63HM1	303	0
ENSG00000147160	AWAT2	Q6E213	333	0
ENSG00000168928	CTRB2	Q6GPI1	263	0
ENSG00000254834	OR5M10	Q6IEU7	315	0
ENSG00000144488	ESPNL	Q6ZVH7	1005	0
ENSG00000168334	XIRP1	Q702N8	1843	0
ENSG00000162670	BRINP3	Q76B58	766	0
ENSG00000139971	ARMH4	Q86TY3	774	0
ENSG00000141316	SPACA3	Q8IXA5	215	0
ENSG00000151883	PARP8	Q8N3A8	854	0
ENSG00000127585	FBXL16	Q8N461	479	0
ENSG00000253276	CCDC71L	Q8N9Z2	235	0
ENSG00000134802	SLC43A3	Q8NBI5	491	0
ENSG00000157259	ATAD1	Q8NBU5	361	0
ENSG00000158055	GRHL3	Q8TE85	626	0
ENSG00000103061	SLC7A6OS	Q96CW6	309	0
ENSG00000269190	FBXO17	Q96EF6	278	0
ENSG00000133142	TCEAL4	Q96EI5	215	1
ENSG00000125207	PIWIL1	Q96J94	861	0
ENSG00000144820	ADGRG7	Q96K78	797	0
ENSG00000172361	CFAP53	Q96M91	514	0
ENSG00000237110	TAAR9	Q96RI9	348	0
ENSG00000108819	PPP1R9B	Q96SB3	817	0
ENSG00000130540	SULT4A1	Q9BR01	284	0
ENSG00000182916	TCEAL7	Q9BRU2	100	0
ENSG00000111981	ULBP1	Q9BZM6	244	0
ENSG00000134253	TRIM4	Q9C037	500	0
ENSG00000132702	HAPLN2	Q9GZV7	340	0
ENSG00000021762	OSBPL5	Q9H0X9	879	0
ENSG00000080709	KCNN2	Q9H2S1	579	0
ENSG00000104611	SH2D4A	Q9H788	454	0
ENSG00000083642	PDS5B	Q9NTI5	1447	0
ENSG00000143157	POGK	Q9P215	609	0
ENSG00000107949	BCCIP	Q9P287	314	1
ENSG00000143256	PFDN2	Q9UHV9	154	1
ENSG00000079393	DUSP13B	Q9UII6	198	0
ENSG00000189159	JPT1	Q9UK76	154	0
ENSG00000136378	ADAMTS7	Q9UKP4	1686	0
ENSG00000137809	ITGA11	Q9UKX5	1188	0
ENSG00000164175	SLC45A2	Q9UMX9	530	0
ENSG00000135164	DMTF1	Q9Y222	760	0
ENSG00000196118	CFAP119	A1A4V9	331	0
ENSG00000189023	MAGEB16	A2A368	324	0
ENSG00000189431	RASSF10	A6NK89	507	0
ENSG00000255524	NPIPB8	E9PQR5	432	0
ENSG00000074964	ARHGEF10	O15013	1369	0
ENSG00000108932	SLC16A6	O15403	523	0
ENSG00000104915	STX10	O60499	249	0
ENSG00000176194	CIDEA	O60543	219	0
ENSG00000008438	PGLYRP1	O75594	196	0
ENSG00000011105	TSPAN9	O75954	239	0
ENSG00000122882	ECD	O95905	644	0
ENSG00000106128	GHRH	P01286	108	0
ENSG00000226979	LTA	P01374	205	0
ENSG00000177628	GBA1	P04062	536	0
ENSG00000107014	RLN2	P04090	185	0
ENSG00000256977	LIMS3	P0CW19	117	0
ENSG00000213413	PVR	P15151	417	0
ENSG00000171812	COL8A2	P25067	703	0
ENSG00000170425	ADORA2B	P29275	332	0
ENSG00000085760	MTIF2	P46199	727	0
ENSG00000129159	KCNC1	P48547	511	0
ENSG00000204472	AIF1	P55008	147	0
ENSG00000100433	KCNK10	P57789	538	0
ENSG00000142937	RPS8	P62241	208	1
ENSG00000186468	RPS23	P62266	143	1
ENSG00000186470	BTN3A2	P78410	334	0
ENSG00000177105	RHOG	P84095	191	0
ENSG00000105953	OGDH	Q02218	1023	1
ENSG00000065717	TLE2	Q04725	743	0
ENSG00000133055	MYBPH	Q13203	477	0
ENSG00000010327	TAB1	Q15750	504	1
ENSG00000112818	MEP1A	Q16819	746	0
ENSG00000166813	KIF7	Q2M1P5	1343	0
ENSG00000107959	PITRM1	Q5JRX3	1037	0
ENSG00000189252	NXN	Q6DKJ4	435	0
ENSG00000172728	FUT10	Q6P4F1	479	0
ENSG00000176302	FOXR1	Q6PIV2	292	0
ENSG00000177674	AGTRAP	Q6RW13	159	0
ENSG00000188393	CLEC2A	Q6UVW9	174	0
ENSG00000145685	LHFPL2	Q6ZUX7	228	0
ENSG00000143919	CAMKMT	Q7Z624	323	0
ENSG00000162910	MRPL55	Q7Z7F7	128	0
ENSG00000162545	CAMK2N1	Q7Z7J9	78	0
ENSG00000140853	NLRC5	Q86WI3	1866	0
ENSG00000154485	MMP21	Q8N119	569	0
ENSG00000090006	LTBP4	Q8N2S1	1624	0
ENSG00000174963	ZIC4	Q8N9L1	334	0
ENSG00000256574	OR13A1	Q8NGR1	328	0
ENSG00000197532	OR6Y1	Q8NGX8	325	0
ENSG00000279263	OR2L8	Q8NGY9	312	0
ENSG00000164086	SP7	Q8TDD2	431	0
ENSG00000233608	TWIST2	Q8WVJ9	160	0
ENSG00000165832	TRUB1	Q8WWH5	349	0
ENSG00000186197	EDARADD	Q8WWZ3	215	0
ENSG00000131669	NINJ1	Q92982	152	1
ENSG00000108829	LRRC59	Q96AG4	307	1
ENSG00000181704	YIPF6	Q96EC8	236	1
ENSG00000198746	GPATCH3	Q96I76	525	0
ENSG00000221944	TIGD1	Q96MW7	591	0
ENSG00000124370	MCEE	Q96PE7	176	0
ENSG00000142700	DMRTA2	Q96SC8	542	0
ENSG00000136531	SCN2A	Q99250	2005	0
ENSG00000103381	CPPED1	Q9BRF8	314	0
ENSG00000155254	MARVELD1	Q9BSK0	173	0
ENSG00000125652	ALKBH7	Q9BT30	221	1
ENSG00000138050	THUMPD2	Q9BTF0	503	0
ENSG00000130818	ZNF426	Q9BUY5	554	0
ENSG00000115425	PECR	Q9BY49	303	0
ENSG00000116406	EDEM3	Q9BZQ6	932	0
ENSG00000121579	NAA50	Q9GZZ1	169	0
ENSG00000117640	MTFR1L	Q9H019	292	1
ENSG00000015592	STMN4	Q9H169	189	0
ENSG00000072041	SLC6A15	Q9H2J7	730	0
ENSG00000143457	GOLPH3	Q9H4A6	298	1
ENSG00000113555	PCDH12	Q9NPG4	1184	0
ENSG00000077009	NMRK2	Q9NPI5	230	0
ENSG00000115946	PNO1	Q9NRX1	252	1
ENSG00000198816	ZNF358	Q9NW07	568	0
ENSG00000150938	CRIM1	Q9NZV1	1036	0
ENSG00000144035	NAT8	Q9UHE5	227	0
ENSG00000126467	TSKS	Q9UJT2	592	0
ENSG00000141179	PCTP	Q9UKL6	214	0
ENSG00000042980	ADAM28	Q9UKQ2	775	0
ENSG00000174145	NWD2	Q9ULI1	1742	0
ENSG00000108641	B9D1	Q9UPM9	204	0
ENSG00000179115	FARSA	Q9Y285	508	1
ENSG00000136878	USP20	Q9Y2K6	914	0
ENSG00000152583	RCL1	Q9Y2P8	373	0
ENSG00000111725	PRKAB1	Q9Y478	270	0
ENSG00000283776	TAF11L13	A0A1W2PPH5	198	0
ENSG00000168936	TMEM129	A0AVI4	362	0
ENSG00000271079	CTAGE15	A4D2H0	777	0
ENSG00000185662	SMIM23	A6NLE4	172	0
ENSG00000215371	DEFB108C	A8MXU0	73	0
ENSG00000169203	NPIPB12	F8W0I5	928	0
ENSG00000196235	SUPT5H	O00267	1087	0
ENSG00000128564	VGF	O15240	615	0
ENSG00000196504	PRPF4	O43172	522	0
ENSG00000105127	AKAP8	O43823	692	0
ENSG00000011600	TYROBP	O43914	113	0
ENSG00000174992	ZG16	O60844	167	0
ENSG00000102805	CLN5	O75503	358	1
ENSG00000203784	ELP1	O95163	1332	0
ENSG00000168924	LETM1	O95202	739	1
ENSG00000168497	CAVIN2	O95810	425	0
ENSG00000064300	NGFR	P08138	427	0
ENSG00000142615	CELA2A	P08217	269	0
ENSG00000236396	SLC35G4	P0C7Q5	338	0
ENSG00000169385	RNASE2	P10153	161	0
ENSG00000077092	RARB	P10826	455	0
ENSG00000137193	PIM1	P11309	313	0
ENSG00000100285	NEFH	P12036	1020	0
ENSG00000051523	CYBA	P13498	195	0
ENSG00000158092	NCK1	P16333	377	0
ENSG00000177272	KCNA3	P22001	575	0
ENSG00000165059	PRKACG	P22612	351	0
ENSG00000274641	H2BC17	P23527	126	0
ENSG00000122756	CNTFR	P26992	372	0
ENSG00000110768	GTF2H1	P32780	548	0
ENSG00000120149	MSX2	P35548	267	0
ENSG00000123191	ATP7B	P35670	1465	0
ENSG00000166800	HAL	P42357	657	0
ENSG00000117152	RGS4	P49798	205	0
ENSG00000108861	DUSP3	P51452	185	0
ENSG00000111348	ARHGDIB	P52566	201	0
ENSG00000172775	PSME3	P61289	254	1
ENSG00000221823	PPP3R1	P63098	170	0
ENSG00000127928	GNGT1	P63211	74	0
ENSG00000010539	ZNF200	P98182	395	0
ENSG00000148408	CACNA1B	Q00975	2339	0
ENSG00000110848	CD69	Q07108	199	0
ENSG00000125864	BFSP1	Q12934	665	0
ENSG00000179909	ZNF154	Q13106	437	0
ENSG00000137699	TRIM29	Q14134	588	0
ENSG00000184271	POU6F1	Q14863	301	0
ENSG00000103485	QPRT	Q15274	297	0
ENSG00000139675	HNRNPA1L2	Q32P51	320	0
ENSG00000180346	TIGD2	Q4W5G0	525	0
ENSG00000162779	AXDND1	Q5T1B0	1012	0
ENSG00000083750	RRAGB	Q5VZM2	374	0
ENSG00000175485	OR52W1	Q6IF63	320	0
ENSG00000177459	ERICH5	Q6P6B1	374	0
ENSG00000183287	CCBE1	Q6UXH8	406	0
ENSG00000214595	EML6	Q6ZMW3	1958	0
ENSG00000184619	KRBA2	Q6ZNG9	492	0
ENSG00000039560	RAI1	Q7Z5J4	1906	0
ENSG00000137449	CPEB2	Q7Z5Q1	589	0
ENSG00000181904	C5orf24	Q7Z6I8	188	0
ENSG00000165355	FBXO33	Q7Z6M2	555	0
ENSG00000144452	ABCA12	Q86UK0	2595	0
ENSG00000151116	UEVLD	Q8IX04	471	0
ENSG00000156931	VPS8	Q8N3P4	1428	0
ENSG00000163611	SPIC	Q8N5J4	248	0
ENSG00000163138	PACRGL	Q8N7B6	248	0
ENSG00000167822	OR8J3	Q8NGG0	315	0
ENSG00000204536	CCHCR1	Q8TD31	782	0
ENSG00000138593	SECISBP2L	Q93073	1101	1
ENSG00000164932	CTHRC1	Q96CG8	243	0
ENSG00000204361	NXPE2	Q96DL1	559	0
ENSG00000155324	GRAMD2B	Q96HH9	432	0
ENSG00000183960	KCNH8	Q96L42	1107	0
ENSG00000198612	COPS8	Q99627	209	0
ENSG00000172785	ZNG1A	Q9BRT8	395	0
ENSG00000166847	DCTN5	Q9BTE1	182	0
ENSG00000125459	MSTO1	Q9BUK6	570	0
ENSG00000116981	NT5C1A	Q9BXI3	368	0
ENSG00000103196	CRISPLD2	Q9H0B8	497	0
ENSG00000125831	CST11	Q9H112	138	0
ENSG00000160460	SPTBN4	Q9H254	2564	0
ENSG00000132879	FBXO44	Q9H4M3	255	0
ENSG00000196812	ZSCAN16	Q9H4T2	348	0
ENSG00000114405	CEP15	Q9HBI5	128	0
ENSG00000046647	GEMIN8	Q9NWZ8	242	0
ENSG00000204406	MBD5	Q9P267	1494	0
ENSG00000107187	LHX3	Q9UBR4	397	0
ENSG00000256294	ZNF225	Q9UK10	706	0
ENSG00000086289	EPDR1	Q9UM22	224	0
ENSG00000013523	ANGEL1	Q9UNK9	670	0
ENSG00000144182	LIPT1	Q9Y234	373	0
ENSG00000197535	MYO5A	Q9Y4I1	1855	0
ENSG00000069812	HES2	Q9Y543	173	0
ENSG00000007038	PRSS21	Q9Y6M0	314	0
ENSG00000205022	PABPN1L	A6NDY0	278	0
ENSG00000204928	GRXCR2	A6NFK2	248	0
ENSG00000227268	KLLN	B2CW77	178	0
ENSG00000198203	SULT1C2	O00338	296	0
ENSG00000148848	ADAM12	O43184	909	0
ENSG00000120896	SORBS3	O60504	671	0
ENSG00000082258	CCNT2	O60583	730	0
ENSG00000130826	DKC1	O60832	514	1
ENSG00000164106	SCRG1	O75711	98	0
ENSG00000146477	SLC22A3	O75751	556	0
ENSG00000162344	FGF19	O95750	216	0
ENSG00000235173	GH1	P01241	217	0
ENSG00000132703	APCS	P02743	223	0
ENSG00000164344	KLKB1	P03952	638	0
ENSG00000186788	SPATA31D3	P0C874	917	0
ENSG00000102145	GATA1	P15976	413	0
ENSG00000158571	PFKFB1	P16118	471	0
ENSG00000102978	POLR2C	P19387	275	1
ENSG00000146085	MMUT	P22033	750	1
ENSG00000132005	RFX1	P22670	979	0
ENSG00000133069	MCC	P23508	829	0
ENSG00000163431	LMOD1	P29536	600	0
ENSG00000144891	AGTR1	P30556	359	0
ENSG00000140350	ANP32A	P39687	249	1
ENSG00000125657	TNFSF9	P41273	254	0
ENSG00000186827	TNFRSF4	P43489	277	0
ENSG00000151790	TDO2	P48775	406	0
ENSG00000186810	CXCR3	P49682	368	0
ENSG00000141522	ARHGDIA	P52565	204	1
ENSG00000196387	ZNF140	P52738	457	0
ENSG00000147669	POLR2K	P53803	58	1
ENSG00000005513	SOX8	P57073	446	0
ENSG00000164414	SLC35A1	P78382	337	1
ENSG00000222046	DCD	P81605	110	0
ENSG00000077150	NFKB2	Q00653	900	0
ENSG00000090447	TFAP4	Q01664	338	0
ENSG00000131016	AKAP12	Q02952	1782	0
ENSG00000175166	PSMD2	Q13200	908	1
ENSG00000145907	G3BP1	Q13283	466	1
ENSG00000198646	NCOA6	Q14686	2063	0
ENSG00000112640	PPP2R5D	Q14738	602	0
ENSG00000179331	RAB39A	Q14964	217	0
ENSG00000169933	FRMPD4	Q14CM0	1322	0
ENSG00000160339	FCN2	Q15485	313	0
ENSG00000130988	RGN	Q15493	299	0
ENSG00000100815	TRIP11	Q15643	1979	0
ENSG00000154001	PPP2R5E	Q16537	467	1
ENSG00000180481	GLIPR1L2	Q4G1C9	344	0
ENSG00000054356	TPRN	Q4KMQ1	711	0
ENSG00000163535	SGO2	Q562F6	1265	0
ENSG00000163874	ZC3H12A	Q5D1E8	599	0
ENSG00000102053	ZC3H12B	Q5HYM0	836	0
ENSG00000242485	MRPL2	Q5T653	305	0
ENSG00000006555	TTC22	Q5TAA0	569	0
ENSG00000174373	RALGAPA1	Q6GYQ0	2036	0
ENSG00000205085	GARIN1A	Q6NXP2	309	0
ENSG00000050426	LETMD1	Q6P1Q0	360	0
ENSG00000174165	ZDHHC24	Q6UX98	284	0
ENSG00000183114	FAM43B	Q6ZT52	329	0
ENSG00000247746	USP51	Q70EK9	711	0
ENSG00000179364	PACS2	Q86VP3	889	0
ENSG00000160360	GPSM1	Q86YR5	675	0
ENSG00000178804	H1-8	Q8IZA3	346	0
ENSG00000198483	ANKRD35	Q8N283	1001	0
ENSG00000101574	METTL4	Q8N3J2	472	0
ENSG00000118690	ARMC2	Q8NEN0	867	0
ENSG00000101294	HM13	Q8TCT9	377	0
ENSG00000170627	GTSF1	Q8WW33	167	0
ENSG00000164938	TP53INP1	Q96A56	240	0
ENSG00000102901	CENPT	Q96BT3	561	0
ENSG00000143891	GALM	Q96C23	342	0
ENSG00000140688	RUSF1	Q96GQ5	468	0
ENSG00000204371	EHMT2	Q96KQ7	1210	0
ENSG00000164010	ERMAP	Q96PL5	475	0
ENSG00000112053	SLC26A8	Q96RN1	970	0
ENSG00000133134	BEX2	Q9BXY8	128	0
ENSG00000166181	API5	Q9BZZ5	524	1
ENSG00000165678	GHITM	Q9H3K2	345	1
ENSG00000197136	PCNX3	Q9H6A9	2034	0
ENSG00000151849	CENPJ	Q9HC77	1338	0
ENSG00000215397	SCRT2	Q9NQ03	307	0
ENSG00000147439	BIN3	Q9NQY0	253	0
ENSG00000064115	TM7SF3	Q9NS93	570	0
ENSG00000178974	FBXO34	Q9NWN3	711	0
