Gene ID	Transcript ID	Gene Name	RefSeq	CCDS ID
ENSG00000108592	ENST00000427159	FTSJ3	NM_017647	CCDS11644
ENSG00000266967	ENST00000427569	AARSD1	NM_001261434	CCDS58552
ENSG00000105819	ENST00000428154	PMPCB	NA	
ENSG00000167770	ENST00000428192	OTUB1	NA	CCDS8055
ENSG00000100439	ENST00000428304	ABHD4	NM_022060	CCDS9572
ENSG00000143569	ENST00000428595	UBAP2L	NA	
ENSG00000105993	ENST00000429029	DNAJB6	NM_005494	CCDS47755
ENSG00000160932	ENST00000429120	LY6E	NM_001127213	CCDS6394
ENSG00000133030	ENST00000429184	MPRIP	NA	
ENSG00000105298	ENST00000429344	CACTIN	NM_001080543	CCDS45920
ENSG00000047849	ENST00000429422	MAP4	NA	
ENSG00000005810	ENST00000429715	MYCBP2	NA	
ENSG00000177830	ENST00000429789	CHID1	NM_001142677	CCDS44510
ENSG00000228474	ENST00000429985	OST4	NA	CCDS58703
ENSG00000178234	ENST00000430044	GALNT11	"NM_001304514; NM_022087"	CCDS5930
ENSG00000177565	ENST00000430069	TBL1XR1	"NM_001321195; NM_001321193"	CCDS46961
ENSG00000092199	ENST00000430246	HNRNPC	NA	CCDS45079
ENSG00000224877	ENST00000431388	NDUFAF8	"NM_001353403; NM_001353402; NM_001086521"	CCDS45809
ENSG00000147274	ENST00000431446	RBMX	NM_001164803	CCDS55510
ENSG00000091527	ENST00000431519	CDV3	NM_001134422	CCDS46917
ENSG00000156603	ENST00000431606	MED19	NA	
ENSG00000081791	ENST00000432126	DELE1	"NM_001142603; NM_014773"	CCDS4268
ENSG00000174574	ENST00000432648	AKIRIN1	NM_024595	CCDS433
ENSG00000232838	ENST00000432901	PET117	NM_001164811	CCDS54450
ENSG00000135956	ENST00000432959	TMEM127	NA	CCDS2018
ENSG00000236287	ENST00000432999	ZBED5	NM_021211	
ENSG00000116005	ENST00000433351	PCYOX1	NM_016297	CCDS1902
ENSG00000131238	ENST00000433473	PPT1	NA	
ENSG00000257103	ENST00000433627	LSM14A	NM_001114093	CCDS46040
ENSG00000230989	ENST00000433866	HSBP1	NM_001537	CCDS45534
ENSG00000117448	ENST00000434299	AKR1A1	NA	
ENSG00000231925	ENST00000434618	TAPBP	NM_003190	CCDS34426
ENSG00000155287	ENST00000434701	SLC25A28	NA	
ENSG00000103342	ENST00000434724	GSPT1	NM_002094	CCDS45412
ENSG00000198833	ENST00000435041	UBE2J1	NM_016021	CCDS5021
ENSG00000089693	ENST00000435120	MLF2	NM_005439	CCDS8559
ENSG00000138326	ENST00000435275	RPS24	NA	
ENSG00000143337	ENST00000435319	TOR1AIP1	NA	
ENSG00000232388	ENST00000435844	SMIM26	NM_001348958	CCDS86937
ENSG00000144713	ENST00000435983	RPL32	NA	CCDS2614
ENSG00000177830	ENST00000436108	CHID1	NM_001142674	CCDS7722
ENSG00000115464	ENST00000436269	USP34	NA	
ENSG00000147403	ENST00000436473	RPL10	NA	
ENSG00000172239	ENST00000436644	PAIP1	NM_182789	CCDS47204
ENSG00000144674	ENST00000437131	GOLGA4	NA	
ENSG00000090621	ENST00000437136	PABPC4	NA	
ENSG00000140694	ENST00000437198	PARN	NM_002582	CCDS45419
ENSG00000125835	ENST00000438552	SNRPB	NM_198216	CCDS13026
ENSG00000232112	ENST00000438607	TMA7	"NM_001329417; NM_015933"	CCDS46823
ENSG00000164104	ENST00000438704	HMGB2	NM_001130689	CCDS3816
ENSG00000132424	ENST00000438806	PNISR	"NM_001322408; NM_001322415; NM_001322413; NM_015491"	CCDS5043
ENSG00000175166	ENST00000439383	PSMD2	NM_001278708	CCDS63853
ENSG00000172809	ENST00000439590	RPL38	NM_001035258	CCDS11696
ENSG00000185650	ENST00000439696	ZFP36L1	"NM_001244698; NM_004926"	CCDS9791
ENSG00000082515	ENST00000439747	MRPL22	NA	
ENSG00000198408	ENST00000439817	OGA	NM_001142434	CCDS44471
ENSG00000197111	ENST00000439930	PCBP2	NM_001128911	CCDS44901
ENSG00000051108	ENST00000439977	HERPUD1	"NM_001272103; NM_014685"	CCDS10771
ENSG00000112514	ENST00000440279	CUTA	NA	CCDS4779
ENSG00000091140	ENST00000440410	DLD	"NM_001289751; NM_001289750"	CCDS78269
ENSG00000123562	ENST00000441076	MORF4L2	NM_012286	CCDS14512
ENSG00000105325	ENST00000441788	FZR1	NM_016263	CCDS12109
ENSG00000161203	ENST00000442686	AP2M1	NA	
ENSG00000221983	ENST00000442744	UBA52	"NM_001033930; NM_001321022; NM_001321018"	CCDS12382
ENSG00000125970	ENST00000442805	RALY	NA	
ENSG00000116260	ENST00000443059	QSOX1	NA	
ENSG00000167635	ENST00000443387	ZNF146	NM_007145	CCDS12492
ENSG00000121671	ENST00000443527	CRY2	NA	CCDS7915
ENSG00000127837	ENST00000444053	AAMP	NM_001302545	CCDS77530
ENSG00000172534	ENST00000444191	HCFC1	NA	
ENSG00000144674	ENST00000444882	GOLGA4	NA	
ENSG00000078304	ENST00000445439	PPP2R5C	NM_178587	CCDS45163
ENSG00000106588	ENST00000445517	PSMA2	NA	
ENSG00000175334	ENST00000445560	BANF1	NM_001143985	CCDS8125
ENSG00000007080	ENST00000445755	CCDC124	NM_001136203	CCDS12369
ENSG00000223501	ENST00000445902	VPS52	"NM_001289176; NM_001289174; NM_001289175; NM_022553"	CCDS4770
ENSG00000169764	ENST00000445915	UGP2	NA	
ENSG00000133422	ENST00000445980	MORC2	NA	
ENSG00000100897	ENST00000446197	DCAF11	NM_025230	CCDS9610
ENSG00000149600	ENST00000446419	COMMD7	NM_001099339	CCDS46587
ENSG00000134453	ENST00000447032	RBM17	NA	
ENSG00000137575	ENST00000447182	SDCBP	"NM_001007069; NM_001007070"	CCDS47862
ENSG00000153560	ENST00000447368	UBP1	NM_001128160	CCDS46788
ENSG00000066136	ENST00000447388	NFYC	NM_014223	CCDS455
ENSG00000205356	ENST00000447648	TECPR1	NM_015395	CCDS47648
ENSG00000203879	ENST00000447750	GDI1	NM_001493	CCDS35452
ENSG00000132912	ENST00000447998	DCTN4	NM_016221	CCDS4310
ENSG00000108604	ENST00000448276	SMARCD2	NM_001098426	CCDS45756
ENSG00000157014	ENST00000448281	TATDN2	NM_014760	CCDS33698
ENSG00000168802	ENST00000448552	CHTF8	"NM_001040144; NM_001039690"	CCDS42185
ENSG00000182899	ENST00000448864	RPL35A	"NM_000996; NM_001316311"	CCDS33930
ENSG00000183020	ENST00000448903	AP2A2	NM_012305	CCDS44512
ENSG00000170275	ENST00000449224	CRTAP	NA	
ENSG00000176973	ENST00000449319	FAM89B	NM_001098784	CCDS44648
ENSG00000175573	ENST00000449692	C11orf68	NM_031450	CCDS8122
ENSG00000063244	ENST00000450554	U2AF2	NM_001012478	CCDS46197
ENSG00000090615	ENST00000450791	GOLGA3	NA	CCDS9281
ENSG00000205542	ENST00000451311	TMSB4X	NM_021109	CCDS35202
ENSG00000225921	ENST00000451315	NOL7	"NM_001317724; NM_016167"	CCDS4528
ENSG00000196262	ENST00000451562	PPIA	NA	
ENSG00000093183	ENST00000451653	SEC22C	NA	
ENSG00000130985	ENST00000451702	UBA1	NA	
ENSG00000169714	ENST00000451728	CNBP	NM_001127193	CCDS46907
ENSG00000106628	ENST00000452185	POLD2	NM_001127218	CCDS5477
ENSG00000167526	ENST00000452368	RPL13	NM_001243131	CCDS58492
ENSG00000119402	ENST00000453291	FBXW2	NA	
ENSG00000176407	ENST00000453448	KCMF1	NA	
ENSG00000109332	ENST00000453744	UBE2D3	"NM_181887; NM_181891"	CCDS3660
ENSG00000188529	ENST00000453840	SRSF10	NM_001191007	CCDS53281
ENSG00000143774	ENST00000453943	GUK1	NA	
ENSG00000106397	ENST00000454310	PLOD3	NA	
ENSG00000126457	ENST00000454376	PRMT1	NM_001536	CCDS46145
ENSG00000107816	ENST00000454422	LZTS2	NA	
ENSG00000164164	ENST00000454497	OTUD4	NM_001102653	CCDS47139
ENSG00000225663	ENST00000455127	MCRIP1	NA	CCDS45814
ENSG00000008282	ENST00000455385	SYPL1	NM_182715	CCDS47685
ENSG00000089248	ENST00000455836	ERP29	NM_001034025	CCDS44977
ENSG00000160058	ENST00000455895	BSDC1	NM_018045	CCDS363
ENSG00000179950	ENST00000456095	PUF60	NM_001271099	CCDS59516
ENSG00000071082	ENST00000456292	RPL31	NA	
ENSG00000197756	ENST00000456586	RPL37A	NA	
ENSG00000198700	ENST00000456707	IPO9	NA	
ENSG00000228474	ENST00000456793	OST4	NM_001134693	CCDS58703
ENSG00000163866	ENST00000456842	SMIM12	NA	CCDS53295
ENSG00000134970	ENST00000456936	TMED7	NM_181836	CCDS4120
ENSG00000144713	ENST00000457131	RPL32	NA	
ENSG00000168259	ENST00000457167	DNAJC7	NM_003315	CCDS45677
ENSG00000164924	ENST00000457309	YWHAZ	NM_001135699	CCDS6290
ENSG00000158604	ENST00000457408	TMED4	"NM_001303061; NM_001303062; NM_182547"	CCDS5493
ENSG00000132153	ENST00000457607	DHX30	NA	
ENSG00000184007	ENST00000457805	PTP4A2	NM_001195101	CCDS53292
ENSG00000143376	ENST00000458013	SNX27	NM_001330723	CCDS81377
ENSG00000237190	ENST00000458198	CDKN2AIPNL	NM_080656	CCDS4175
ENSG00000173744	ENST00000458212	AGFG1	NA	
ENSG00000142676	ENST00000458455	RPL11	NA	
ENSG00000168028	ENST00000458478	RPSA	NA	
ENSG00000147403	ENST00000458500	RPL10	NM_001256577	
ENSG00000185651	ENST00000458578	UBE2L3	NM_001256355	CCDS58795
ENSG00000185825	ENST00000458587	BCAP31	NM_001139457	CCDS48191
ENSG00000101290	ENST00000460006	CDS2	NM_003818	CCDS13088
ENSG00000137409	ENST00000460219	MTCH1	NA	
ENSG00000163930	ENST00000460680	BAP1	NM_004656	CCDS2853
ENSG00000133612	ENST00000461065	AGAP3	NM_001350103	
ENSG00000181704	ENST00000462683	YIPF6	NM_173834	CCDS14389
ENSG00000123595	ENST00000464506	RAB9A	NM_004251	CCDS14156
ENSG00000143183	ENST00000464650	TMCO1	NA	
ENSG00000138326	ENST00000464716	RPS24	NM_001142283	CCDS86122
ENSG00000140350	ENST00000465139	ANP32A	NM_006305	CCDS45292
ENSG00000130770	ENST00000465645	ATP5IF1	NM_178191	CCDS44096
ENSG00000144867	ENST00000466490	SRPRB	NM_021203	CCDS3081
ENSG00000198917	ENST00000467582	SPOUT1	NA	
ENSG00000150459	ENST00000467636	SAP18	NA	
ENSG00000142541	ENST00000467825	RPL13A	NA	
ENSG00000133142	ENST00000468024	TCEAL4	"NM_024863; NM_001305842"	CCDS14510
ENSG00000196262	ENST00000468812	PPIA	NM_021130	CCDS5494
ENSG00000173812	ENST00000469257	EIF1	NM_005801	CCDS11403
ENSG00000163930	ENST00000469613	BAP1	NA	
ENSG00000003756	ENST00000469838	RBM5	NA	
ENSG00000114023	ENST00000469967	FAM162A	NA	
ENSG00000100142	ENST00000470701	POLR2F	NA	
ENSG00000125037	ENST00000470827	EMC3	NA	
ENSG00000117448	ENST00000471651	AKR1A1	NA	
ENSG00000198843	ENST00000471696	SELENOT	NM_016275	CCDS46936
ENSG00000133142	ENST00000472484	TCEAL4	"NM_001006935; NM_001006937"	CCDS14510
ENSG00000106615	ENST00000472642	RHEB	NA	
ENSG00000171862	ENST00000472832	PTEN	NM_001304718	
ENSG00000134717	ENST00000472944	BTF3L4	NM_001136497	CCDS44146
ENSG00000133612	ENST00000473312	AGAP3	NM_001042535	CCDS55185
ENSG00000171735	ENST00000473578	CAMTA1	NM_001195563	CCDS55574
ENSG00000101365	ENST00000474315	IDH3B	NM_001330763	CCDS82594
ENSG00000100258	ENST00000474879	LMF2	NM_033200	CCDS14093
ENSG00000231500	ENST00000474973	RPS18	NA	
ENSG00000114354	ENST00000476228	TFG	NM_001195479	CCDS56266
ENSG00000120333	ENST00000476371	MRPS14	NM_022100	CCDS1316
ENSG00000136522	ENST00000476781	MRPL47	NM_020409	CCDS3232
ENSG00000114023	ENST00000477892	FAM162A	NM_014367	CCDS43139
ENSG00000125691	ENST00000479035	RPL23	NM_000978	CCDS11330
ENSG00000197448	ENST00000479303	GSTK1	NM_001143679	CCDS47730
ENSG00000198420	ENST00000479870	TCAF1	"NM_001206941; NM_014719"	CCDS5886
ENSG00000008952	ENST00000480708	SEC62	NA	CCDS3210
ENSG00000198843	ENST00000480740	SELENOT	NA	
ENSG00000198663	ENST00000480824	C6orf89	NM_001286635	CCDS69100
ENSG00000173933	ENST00000483858	RBM4	NA	
ENSG00000065518	ENST00000485064	NDUFB4	NM_001168331	CCDS54630
ENSG00000168066	ENST00000486867	SF1	NA	
ENSG00000115524	ENST00000487698	SF3B1	NM_001308824	CCDS82550
ENSG00000112514	ENST00000488034	CUTA	NM_001014840	CCDS34433
ENSG00000157916	ENST00000488353	RER1	NA	CCDS41232
ENSG00000196262	ENST00000489459	PPIA	NM_001300981	CCDS75592
ENSG00000116288	ENST00000493373	PARK7	NA	
ENSG00000116288	ENST00000493678	PARK7	NM_001123377	CCDS93
ENSG00000146223	ENST00000493763	RPL7L1	NM_001366481	CCDS4873
ENSG00000133142	ENST00000494801	TCEAL4	NA	CCDS14510
ENSG00000113811	ENST00000495461	SELENOK	NM_021237	CCDS54597
ENSG00000197956	ENST00000496817	S100A6	NA	CCDS1040
ENSG00000116251	ENST00000497965	RPL22	NA	
ENSG00000106028	ENST00000498107	SSBP1	NA	CCDS5866
ENSG00000247077	ENST00000498926	PGAM5	"NM_001170544; NM_001170543"	CCDS53845
ENSG00000229117	ENST00000501597	RPL41	NM_021104	CCDS44919
ENSG00000174695	ENST00000502346	TMEM167A	NM_174909	CCDS34198
ENSG00000113716	ENST00000502717	HMGXB3	NM_014983	CCDS54935
ENSG00000113387	ENST00000502897	SUB1	NA	CCDS3897
ENSG00000169714	ENST00000502976	CNBP	NM_001127196	CCDS54637
ENSG00000129128	ENST00000503362	SPCS3	NM_021928	CCDS54823
ENSG00000159692	ENST00000503594	CTBP1	NA	
ENSG00000138674	ENST00000503937	SEC31A	NA	
ENSG00000171421	ENST00000505059	MRPL36	NM_032479	CCDS3865
ENSG00000108848	ENST00000505658	LUC7L3	NM_016424	CCDS11573
ENSG00000062194	ENST00000506184	GPBP1	NM_022913	CCDS34162
ENSG00000161904	ENST00000506578	LEMD2	NA	
ENSG00000204628	ENST00000507000	RACK1	NA	
ENSG00000163319	ENST00000507019	MRPS18C	NM_001297767	CCDS75159
ENSG00000112996	ENST00000507110	MRPS30	NM_016640	CCDS3951
ENSG00000171497	ENST00000507213	PPID	NA	
ENSG00000119048	ENST00000507277	UBE2B	NA	
ENSG00000081791	ENST00000507481	DELE1	NA	
ENSG00000249915	ENST00000507528	PDCD6	NM_001267556	CCDS58940
ENSG00000152795	ENST00000507721	HNRNPDL	NA	
ENSG00000184432	ENST00000507777	COPB2	NA	
ENSG00000186468	ENST00000507980	RPS23	NA	
ENSG00000161904	ENST00000508327	LEMD2	"NM_001348709; NM_001143944"	CCDS47411
ENSG00000145592	ENST00000508493	RPL37	NA	
ENSG00000136436	ENST00000508679	CALCOCO2	NM_001261395	CCDS58561
ENSG00000204628	ENST00000509148	RACK1	NA	
ENSG00000145425	ENST00000509736	RPS3A	NA	
ENSG00000181789	ENST00000509889	COPG1	NA	
ENSG00000186468	ENST00000510019	RPS23	NA	
ENSG00000113068	ENST00000510217	PFDN1	NA	
ENSG00000008294	ENST00000510283	SPAG9	NM_001251971	CCDS58577
ENSG00000186468	ENST00000512493	RPS23	NA	
ENSG00000243678	ENST00000512737	NME2	NM_002512	CCDS11580
ENSG00000145425	ENST00000512797	RPS3A	NA	
ENSG00000118564	ENST00000513163	FBXL5	NA	
ENSG00000109572	ENST00000513761	CLCN3	NM_001829	CCDS34101
ENSG00000177311	ENST00000514251	ZBTB38	NM_001350099	CCDS43157
ENSG00000062194	ENST00000514387	GPBP1	NM_001203246	CCDS56368
ENSG00000204628	ENST00000514455	RACK1	NA	
ENSG00000164615	ENST00000514518	CAMLG	NA	
ENSG00000070756	ENST00000517403	PABPC1	NA	
ENSG00000113558	ENST00000517625	SKP1	NA	CCDS4171
ENSG00000120963	ENST00000517844	ZNF706	NA	CCDS6291
ENSG00000156467	ENST00000518406	UQCRB	NM_001254752	CCDS59107
ENSG00000158941	ENST00000518989	CCAR2	NA	
ENSG00000070756	ENST00000519004	PABPC1	NA	
ENSG00000070756	ENST00000519100	PABPC1	NA	
ENSG00000113732	ENST00000519374	ATP6V0E1	NM_003945	CCDS4383
ENSG00000034677	ENST00000519449	RNF19A	"NM_015435; NM_001353837"	CCDS6286
ENSG00000253719	ENST00000519948	ATXN7L3B	NM_001136262	CCDS53815
ENSG00000120963	ENST00000520347	ZNF706	NA	CCDS6291
ENSG00000158941	ENST00000520738	CCAR2	NA	
ENSG00000158941	ENST00000520861	CCAR2	NA	
ENSG00000113558	ENST00000521216	SKP1	NA	
ENSG00000156482	ENST00000521291	RPL30	NA	CCDS34928
ENSG00000104408	ENST00000521440	EIF3E	NA	
ENSG00000164587	ENST00000521466	RPS14	NA	CCDS4307
ENSG00000163866	ENST00000521580	SMIM12	"NM_001320261; NM_001164825; NM_138428"	CCDS53295
ENSG00000181163	ENST00000521672	NPM1	NA	
ENSG00000078674	ENST00000522275	PCM1	NA	
ENSG00000113575	ENST00000522385	PPP2CA	NA	
ENSG00000070756	ENST00000522387	PABPC1	NA	
ENSG00000113558	ENST00000522552	SKP1	NM_006930	CCDS4172
ENSG00000070756	ENST00000522658	PABPC1	NA	
ENSG00000078674	ENST00000524226	PCM1	NA	CCDS83255
ENSG00000008988	ENST00000524349	RPS20	NA	
ENSG00000166441	ENST00000524496	RPL27A	NA	
ENSG00000149182	ENST00000524782	ARFGAP2	NM_032389	CCDS7926
ENSG00000149273	ENST00000524851	RPS3	NA	CCDS8236
ENSG00000149100	ENST00000524896	EIF3M	NM_001307929	CCDS76392
ENSG00000165915	ENST00000524928	SLC39A13	NA	
ENSG00000278615	ENST00000524958	C11orf98	NM_001286086	CCDS73306
ENSG00000074201	ENST00000525064	CLNS1A	NM_001311201	CCDS81602
ENSG00000151366	ENST00000525085	NDUFC2	NM_001204055	CCDS55779
ENSG00000172757	ENST00000525451	CFL1	NA	CCDS8114
ENSG00000110700	ENST00000525634	RPS13	NM_001017	CCDS7823
ENSG00000110321	ENST00000525681	EIF4G2	NA	CCDS31428
ENSG00000131871	ENST00000526049	SELENOS	NM_018445	CCDS53979
ENSG00000110651	ENST00000526072	CD81	NM_001297649	CCDS73240
ENSG00000177963	ENST00000526104	RIC8A	NM_001286134	CCDS65982
ENSG00000118363	ENST00000526361	SPCS2	NA	
ENSG00000167323	ENST00000526596	STIM1	NA	
ENSG00000149273	ENST00000526608	RPS3	NA	
ENSG00000123472	ENST00000526821	ATPAF1	NA	
ENSG00000104529	ENST00000526838	EEF1D	NM_001195203	CCDS56559
ENSG00000166337	ENST00000527248	TAF10	NA	
ENSG00000149273	ENST00000527273	RPS3	NA	
ENSG00000149273	ENST00000527446	RPS3	NM_001256802	CCDS8236
ENSG00000149806	ENST00000527548	FAU	NA	CCDS8095
ENSG00000118181	ENST00000527673	RPS25	NM_001028	CCDS8406
ENSG00000177963	ENST00000527696	RIC8A	NA	
ENSG00000162231	ENST00000527902	NXF1	NA	
ENSG00000161016	ENST00000527914	RPL8	NA	
ENSG00000168092	ENST00000527958	PAFAH1B2	"NM_001309431; NM_002572"	CCDS8380
ENSG00000151366	ENST00000528164	NDUFC2	NA	
ENSG00000074201	ENST00000528364	CLNS1A	NM_001311199	CCDS8252
ENSG00000185122	ENST00000528838	HSF1	NM_005526	CCDS6419
ENSG00000007202	ENST00000528896	KIAA0100	"NM_001363827; NM_001363826; NM_001321560; NM_014680"	CCDS32595
ENSG00000173120	ENST00000529006	KDM2A	NM_012308	CCDS44657
ENSG00000175216	ENST00000529230	CKAP5	NM_001008938	CCDS31477
ENSG00000213465	ENST00000529384	ARL2	NA	CCDS8088
ENSG00000149806	ENST00000529639	FAU	NM_001997	CCDS8095
ENSG00000140988	ENST00000529806	RPS2	NA	
ENSG00000166441	ENST00000530022	RPL27A	NA	
ENSG00000255302	ENST00000530028	EID1	NM_014335	CCDS53941
ENSG00000176973	ENST00000530349	FAM89B	NM_001098785	CCDS53662
ENSG00000109919	ENST00000530428	MTCH2	NA	
ENSG00000104529	ENST00000530445	EEF1D	NA	
ENSG00000133112	ENST00000530705	TPT1	NM_003295	CCDS9397
ENSG00000254999	ENST00000530758	BRK1	NM_018462	CCDS54553
ENSG00000177600	ENST00000530797	RPLP2	NA	CCDS7717
ENSG00000087365	ENST00000530981	SF3B2	NA	
ENSG00000162231	ENST00000531709	NXF1	NM_001081491	CCDS44629
ENSG00000166441	ENST00000531978	RPL27A	NA	
ENSG00000073921	ENST00000532317	PICALM	NM_001008660	CCDS31653
ENSG00000166441	ENST00000532359	RPL27A	NA	
ENSG00000173327	ENST00000532507	MAP3K11	NA	
ENSG00000117410	ENST00000532642	ATP6V0B	NM_001294333	CCDS72772
ENSG00000118363	ENST00000532972	SPCS2	NA	
ENSG00000161016	ENST00000533397	RPL8	NA	
ENSG00000164733	ENST00000533455	CTSB	"NM_001317237; NM_147782; NM_147780"	CCDS5986
ENSG00000172809	ENST00000533498	RPL38	NA	CCDS11696
ENSG00000141858	ENST00000533683	SAMD1	NM_138352	
ENSG00000160948	ENST00000533806	VPS28	NA	
ENSG00000162191	ENST00000534176	UBXN1	NA	
ENSG00000095139	ENST00000534182	ARCN1	NA	
ENSG00000211450	ENST00000534355	SELENOH	"NM_001321335; NM_170746"	CCDS44602
ENSG00000104529	ENST00000534380	EEF1D	NA	
ENSG00000178719	ENST00000534791	GRINA	NA	
ENSG00000097033	ENST00000535010	SH3GLB1	NM_001206653	CCDS55613
ENSG00000187109	ENST00000535020	NAP1L1	NM_001307924	CCDS76581
ENSG00000115091	ENST00000535589	ACTR3	NM_001277140	CCDS63000
ENSG00000092841	ENST00000536128	MYL6	NA	
ENSG00000101608	ENST00000536605	MYL12A	NA	CCDS11830
ENSG00000111678	ENST00000537087	C12orf57	NM_001301837	CCDS76515
ENSG00000102401	ENST00000537169	ARMCX3	NM_177948	CCDS14489
ENSG00000134825	ENST00000537328	TMEM258	NM_014206	CCDS8009
ENSG00000124422	ENST00000537526	USP22	NA	
ENSG00000178188	ENST00000538342	SH2B1	NM_001308294	CCDS76851
ENSG00000225663	ENST00000538396	MCRIP1	"NM_001093767; NM_207368"	CCDS45814
ENSG00000167770	ENST00000538426	OTUB1	NM_017670	CCDS8055
ENSG00000111328	ENST00000538446	CDK2AP1	NA	CCDS58289
ENSG00000143106	ENST00000538610	PSMA5	"NM_001199774; NM_001199773; NM_001199772"	CCDS55619
ENSG00000150991	ENST00000538617	UBC	NA	
ENSG00000169718	ENST00000538833	DUS1L	NA	
ENSG00000020426	ENST00000539616	MNAT1	NM_001177963	CCDS53899
ENSG00000170043	ENST00000540486	TRAPPC1	NM_001166621	CCDS11125
ENSG00000184640	ENST00000541152	SEPT9	NM_001113496	CCDS45795
ENSG00000136045	ENST00000541166	PWP1	"NM_001317963; NM_001317962"	CCDS81735
ENSG00000167985	ENST00000542074	SDHAF2	NA	
ENSG00000169718	ENST00000542088	DUS1L	NA	
ENSG00000155957	ENST00000542724	TMBIM4	NM_001282609	CCDS81710
ENSG00000169246	ENST00000542817	NPIPB3	NA	
ENSG00000111639	ENST00000543959	MRPL51	NA	
ENSG00000115484	ENST00000544079	CCT4	NM_001256721	CCDS58711
ENSG00000257103	ENST00000544216	LSM14A	NM_015578	CCDS12435
ENSG00000005810	ENST00000544440	MYCBP2	NM_015057	
ENSG00000155957	ENST00000544599	TMBIM4	NA	
ENSG00000111530	ENST00000544619	CAND1	NA	
ENSG00000246705	ENST00000544848	H2AFJ	NM_177925	CCDS31752
ENSG00000103495	ENST00000545521	MAZ	NM_001276275	CCDS61902
ENSG00000111530	ENST00000545606	CAND1	"NM_001329674; NM_001329675; NM_001329676; NM_018448"	CCDS8977
ENSG00000104853	ENST00000546079	CLPTM1	NM_001282176	CCDS74395
ENSG00000196531	ENST00000546392	NACA	NA	CCDS31837
ENSG00000012822	ENST00000546443	CALCOCO1	NA	
ENSG00000197111	ENST00000546463	PCBP2	NM_031989	CCDS8859
ENSG00000135486	ENST00000546500	HNRNPA1	NM_002136	CCDS41793
ENSG00000229117	ENST00000546591	RPL41	NM_001035267	CCDS44919
ENSG00000135404	ENST00000546939	CD63	NM_001257400	CCDS58242
ENSG00000170855	ENST00000546954	TRIAP1	NM_016399	CCDS9198
ENSG00000089157	ENST00000546989	RPLP0	NA	
ENSG00000135486	ENST00000547276	HNRNPA1	NA	
ENSG00000092841	ENST00000547649	MYL6	NM_079423	CCDS31834
ENSG00000187109	ENST00000547704	NAP1L1	NA	
ENSG00000135486	ENST00000547708	HNRNPA1	NA	
ENSG00000187109	ENST00000547773	NAP1L1	NM_001330232	CCDS81715
ENSG00000197111	ENST00000547859	PCBP2	NA	
ENSG00000187109	ENST00000548044	NAP1L1	NA	
ENSG00000175203	ENST00000548249	DCTN2	NM_001261413	CCDS58245
ENSG00000012822	ENST00000548263	CALCOCO1	NA	
ENSG00000092841	ENST00000548400	MYL6	NA	
ENSG00000092841	ENST00000549017	MYL6	NA	
ENSG00000135404	ENST00000549117	CD63	NM_001257389	CCDS8890
ENSG00000063177	ENST00000549273	RPL18	NA	
ENSG00000196531	ENST00000549855	NACA	NA	
ENSG00000135486	ENST00000550482	HNRNPA1	NA	
ENSG00000196531	ENST00000550920	NACA	NA	
ENSG00000092841	ENST00000551589	MYL6	NA	
ENSG00000120837	ENST00000551727	NFYB	NA	CCDS9098
ENSG00000219200	ENST00000552039	RNASEK	NA	
ENSG00000196531	ENST00000552055	NACA	NA	
ENSG00000187109	ENST00000552056	NAP1L1	NA	
ENSG00000089157	ENST00000552292	RPLP0	NA	
ENSG00000135404	ENST00000552692	CD63	"NM_001267698; NM_001257391"	CCDS8890
ENSG00000170515	ENST00000552766	PA2G4	NA	
ENSG00000197111	ENST00000552819	PCBP2	NA	
ENSG00000075415	ENST00000552981	SLC25A3	NA	CCDS9065
ENSG00000241343	ENST00000553110	RPL36A	NA	
ENSG00000198668	ENST00000553542	CALM1	NA	
ENSG00000179933	ENST00000554203	C14orf119	NA	CCDS9588
ENSG00000092199	ENST00000554455	HNRNPC	NM_031314	CCDS41915
ENSG00000133961	ENST00000554546	NUMB	NM_001005745	CCDS55927
ENSG00000100568	ENST00000554636	VTI1B	NA	
ENSG00000100568	ENST00000554659	VTI1B	NM_006370	CCDS9786
ENSG00000092148	ENST00000554882	HECTD1	NA	
ENSG00000119655	ENST00000555619	NPC2	NM_006432	CCDS32121
ENSG00000092199	ENST00000555914	HNRNPC	NA	
ENSG00000078304	ENST00000556260	PPP2R5C	NA	
ENSG00000100605	ENST00000556603	ITPK1	NM_001142593	CCDS9907
ENSG00000100632	ENST00000557016	ERH	NM_004450	CCDS9794
ENSG00000020426	ENST00000557134	MNAT1	NA	
ENSG00000090060	ENST00000557320	PAPOLA	NM_001252006	CCDS58334
ENSG00000119705	ENST00000557342	SLIRP	NM_031210	CCDS9866
ENSG00000100836	ENST00000557702	PABPN1	NA	
ENSG00000108107	ENST00000558131	RPL28	NA	
ENSG00000185787	ENST00000558502	MORF4L1	NM_001265603	CCDS58393
ENSG00000140319	ENST00000558720	SRP14	NA	
ENSG00000128951	ENST00000558813	DUT	NM_001025249	CCDS45256
ENSG00000108107	ENST00000558815	RPL28	NM_001136135	CCDS46189
ENSG00000108107	ENST00000559463	RPL28	NA	CCDS12924
ENSG00000138593	ENST00000559471	SECISBP2L	NM_001193489	CCDS53942
ENSG00000104133	ENST00000559511	SPG11	NA	
ENSG00000028528	ENST00000559844	SNX1	NM_003099	CCDS32266
